ANLN,FOXC1,CDH3,UBE2T,NDC80,PGR,BIRC5,ORC6,ESR1,PHGDH,CDC6,MMP11,MYBL2,SFRP1,CCNE1,BLVRA,BAG1,MLPH,CDC20,CENPF,KRT17,FOXA1,ACTR3B,CCNB1,MDM2,MYC,CEP55,SLC39A6,ERBB2,GRB7,KIF2C,NUF2,EGFR,MKI67,TMEM45B,FGFR4,PTTG1,MELK,NAT1,CXXC5,BCL2,RRM2,GPR160,EXO1,UBE2C,TYMS,KRT5,KRT14,MAPT,MIA,PAM50_Subtype
2.61973331946471,5.60506687740333,7.37086337573335,2.05554511159491,1.83802941053322,5.99591339950183,2.65884491765021,1.3033012123322,6.79856349761812,7.29237458526223,2.80160062357849,1.81512900842314,3.17577421088335,11.54939152711,1.14089916960489,4.73453265831425,5.93437450265629,6.60186475440573,3.04081525548463,4.24951259650679,8.58140612737472,6.62838004539826,4.73960900078216,4.01843459056882,6.27368600136472,8.94278979923378,1.7996575996607,8.91304876038943,8.78932177517921,6.12527520537872,2.62413178336222,0.957869180539218,7.67330898224779,4.7088795101437,2.63724728315248,1.97518865673924,1.87540702034725,1.75222225686294,1.63506962984711,6.06992458739862,6.69679362774348,3.60534498729159,3.96915046240249,1.69483477470542,1.91901825156786,3.154646500061,9.39001766678625,8.68753096909884,7.27936161332426,3.25448618689739,N
1.89387258338707,5.72959239669804,7.32231590484007,1.96500576024617,0.349986025668833,6.17325269092742,1.24773596742088,0.00894910783376549,8.78158259566512,6.90602814909821,1.64431656199216,1.59391160855492,1.18100985362007,10.8853125680386,-0.111345125883946,5.91295142411746,6.61716696085522,8.30375362782823,1.88341822574991,3.4149414675096,8.83477712698418,8.39386233858245,4.16491416743124,3.679487340261,6.85911510466392,7.67276809508657,0.0469169580327861,9.32946387177067,9.33738468798199,6.11524158576275,1.51484003756372,0.0839111655149874,7.48024497225138,2.80526997961639,4.43028463101298,4.94566555871581,1.1110472954525,-0.0300450237820981,3.86360974466973,6.49844922781715,7.12511976196058,1.1464526315837,5.485330795401,-0.242589659162199,0.466630944521103,3.23751129641042,10.0522680917396,9.4871389716231,6.96887378508693,3.71234516930627,N
7.51272594020222,7.72704943597612,9.69530648915056,5.48367989726907,5.39574142088248,-0.651842060463867,7.1171599711725,4.61515498508891,0.922273058020297,6.2149159196388,4.41787169024783,7.20872184569223,7.36471585713383,10.1177636617348,4.91579362252742,3.78755695752039,7.33524626542122,1.96253692823402,7.63620744887027,9.81627854777251,6.09898722512525,0.0523335985846698,3.88574718199518,7.11179927743983,6.28115228908055,9.22985623777033,7.03929369859966,7.96067445141106,6.62177021466962,4.4894327362217,6.75669044086169,5.54064470745863,6.50689526034599,9.17939400680027,-0.0941524898928141,3.30392211282779,6.30770409521382,5.29212139687572,1.64391397807033,3.22887647879149,3.58924396989968,6.23450530990074,1.23436828230498,5.54595443297088,6.95232590709837,4.86359201470975,9.15357576253467,7.40630171860305,3.04859765767723,1.41545632882497,Basal
3.69816903085998,4.63249285659161,5.50536979412694,3.44137960174302,2.48581278941211,6.42859153391988,4.18913463218668,1.0881723403678,8.69178175042532,3.33990872328639,3.1666948361703,7.83627326635082,3.05989960190509,7.18557918252273,0.232248518041223,6.4981056867644,7.30269107307354,8.95235848502208,2.53013113896193,5.35607065298598,6.87526984933886,8.4960512002973,2.60109766031608,4.43167751379362,6.57268719584614,7.09094883119974,3.03277410170871,12.4396385384129,9.38352719449572,5.45133701548199,2.60570691356867,2.81919683468622,5.7498365730536,5.10820725409785,3.53859271771013,1.76871250107119,3.40217351948354,2.77076615983916,7.77990789379932,7.4517370862094,7.66397921258281,4.04724800044517,5.53829137148639,1.75217713334489,3.54820271188395,4.0007609642041,7.56627242185254,7.30729664774586,7.37787545074413,1.10128784015806,LumA
6.07176788472286,2.20415327279897,5.842340712487,4.4619276514507,3.4933091679694,0.310701051515253,5.55686749310598,3.79936587021388,1.42544313768826,5.46916863070073,4.41714699613317,8.89389592476172,6.20848641650962,3.69526325698068,1.10020230876006,6.02485557324701,6.09933836775521,7.07361653469107,5.01150819485657,6.14727397449133,-1.19978323324663,7.74577102755085,3.72603709089674,5.26982019044796,5.58774976757875,4.8808583421477,4.97354034465755,6.71288018769304,12.7591131192009,9.25226369958761,4.64641674719992,4.37892767390268,3.85283607966214,6.71288018769304,5.21408415386118,4.36058565437114,4.39253275743182,4.962180482493,3.1531138397985,6.05973798512629,4.14710677335063,5.46058273195282,5.73563203566853,3.47424243616671,4.84502326143002,4.99450902997562,-1.04506063844798,-4.60577559292246,4.77576735826212,-2.67977617436624,Her2
6.22819779540327,1.25892143718053,3.68769760110266,5.86352597469238,5.4590732260547,6.39356514785817,6.21675136067316,3.39450122475862,9.12721616289734,6.13237556955958,6.02075416898473,9.33268795085668,6.62082235922423,0.87334353837535,1.99400607274797,5.21690256279465,5.2420821721169,7.1145508506287,5.5744914435752,8.41510747500937,1.6727836247521,8.32427397706346,2.85946394936914,7.02602753060961,6.0047298651924,6.24816105646921,5.70310675065951,8.63177940929323,12.6100459174067,8.20265801531721,5.66327253062518,5.74941630945134,7.16682986234482,7.87569176115303,4.40249992409222,1.82019383185658,6.10649403606115,5.06929420005221,12.3128451082996,7.28230105921611,5.52503648843306,7.46894623005286,6.19204498557246,5.45035445949213,6.09633878380557,4.90033190223423,0.758377824254829,-0.132808688606245,5.93254415117029,-3.83324840674734,LumB
4.42389260958823,3.77902940324111,4.73086397147038,4.10789642122986,2.38895881947884,7.96386765553607,4.34345927133219,2.06624472890824,9.50341567117204,6.24683142686428,3.1145645514805,8.94478432905316,4.60662883057288,6.18843444810686,1.66035064211422,7.34841786050871,6.16888913128061,8.9687061020823,4.22696799957874,6.17254557560349,6.72169015089336,8.35823403379527,3.67717903887046,5.66846572167769,6.49260090046181,6.70126838619808,3.41234174691679,9.47218609529995,8.48806879852444,4.72091002053266,3.49643518682414,5.71747242647696,4.9522818083469,5.67428044310401,1.67072978789422,1.96867324223784,4.32221875682457,3.32632783120843,8.65892579821463,7.89664983640287,5.44407581778692,5.13016140653152,5.60222985084674,2.56619920442291,4.67524728891763,3.70521816427951,5.92463232699052,6.64282947228845,7.84846187103972,-0.0440005877972674,LumA
4.76500790181045,0.947362828089293,4.27021346060218,4.85916682151937,4.08199712644217,-0.595164406311466,5.59760317789695,3.04618056430721,4.80968626284055,7.8940727418112,5.09472507629818,7.57254980641995,6.41522904181166,2.58072215336956,3.92215041666773,5.20400658332965,5.63030501967172,5.32051088101576,5.78289479597763,7.93687080510519,3.73792147846042,7.94228312264821,2.23252840378839,6.03636290447803,5.54267001955503,5.02720578345204,6.061271560813,6.21530743835536,7.72835895566824,4.70986351436264,5.67115656115119,4.63925884278237,2.97704739238624,8.48680276153761,2.11420843659963,5.485562103443,4.37455726956764,5.96275707572519,2.99352695417717,4.64543436605173,4.57799283009449,6.77137502403607,6.80391113037595,4.31023194261672,5.19593779808627,4.56602225805315,4.17293770659315,3.911152415913,5.82473036247147,-3.53376386164732,Her2
3.83329725958223,1.34195084189641,2.46217994118485,3.18287436617658,2.95911769410878,8.16742294273952,3.64288436833218,0.765107074142159,8.32075489835356,4.88030402054793,3.20631867649704,6.02284411084375,2.90283137913683,3.84942336007563,0.298980802930854,6.77471423389725,7.13451715542407,8.03947542202807,3.42653730476145,5.80212241800025,2.28718988465968,8.77864828592168,3.37176464596263,4.68937974797891,6.64329735749737,6.79314334419187,3.14977092437748,12.2429862635313,8.0567545340759,3.58764840001444,3.1737548981319,2.34682756217116,2.56620300572808,6.06365184473212,4.84569583429505,-2.59123105153103,3.29141199783081,2.55500841965959,8.67222029069717,6.18412379706597,7.52255601283111,5.25879408223746,5.89799405828251,2.19283964626937,3.25728397140258,3.80758633942078,3.00919456657793,3.02753415728086,8.14444167875635,-4.641857124601,LumA
5.34976142549342,1.82867892393748,2.66854938032966,4.38331626712113,3.86191053468924,6.05582527687851,4.52437726283636,1.97176587988458,10.7664745730653,4.94284065385779,3.95463708132163,5.24777043842213,3.68940798522732,4.3825402073709,0.423484042489891,7.1861197467552,8.79402554751673,9.32077257600317,3.73511361970309,6.65567915220869,3.71552645362115,9.08809124693553,1.94257741235703,5.45759806716297,7.19465577274443,6.2937971681514,4.18484053982698,13.2139458660531,8.23871323821881,4.53838072187902,3.48044479534289,3.47171439023835,3.32594115355063,7.04856618839956,3.2012173736086,2.8591237943194,4.00492101683233,4.48876214785474,7.95218743384055,7.14071591296496,7.77406266006133,6.21032096472277,6.56007839292309,1.92562925808414,4.58836993632611,4.60709347196303,3.85185297624294,3.63048814878876,6.274265893565,-1.92279391381322,LumA
4.95203587909413,3.16032374442469,6.31613694408564,4.17836184284945,3.72860750399922,4.39609933261294,5.23084111838353,2.04999142523046,8.06761764666796,6.58461724061751,3.74304359734326,10.0038014233016,6.16920395795276,1.33606336714112,2.07873132067151,6.78081177029945,6.50823504294349,6.65644318635823,5.16401650861648,6.9260759740578,5.50836709136616,9.01883782204526,3.40690608756953,5.93739900981036,6.58786993632965,4.54358515524108,4.93641791827926,10.8682488889854,8.37883337843557,3.53686892626942,4.71905470357267,4.94892578348733,3.22603159606877,7.6827160583236,3.14137625766051,1.16435174622479,4.38923206836106,4.58824477590415,7.75839185855389,7.26022912003002,5.56329406073381,6.03961293441577,5.74057265155437,3.3420028363819,4.99186858829068,4.27838430787904,5.57090055484421,3.95939559589437,5.83119279514281,-2.26325442655711,LumA
7.77389579344367,8.89653458508009,8.50288127511845,6.93685803561879,6.1659298999856,1.92689330441528,7.87100429177497,5.13254870270341,1.12094110005776,8.46966925428884,5.95090108326553,5.48589461801677,7.20392284494782,9.48943271390663,5.91668260744655,5.32800523791312,6.96788122447953,2.60426333890308,7.77779154965117,8.96322729660773,5.50857748355494,3.20898113477085,5.98769435585695,7.31586542346239,6.60272680543167,9.39703384610728,7.27868330140091,7.34188694678235,6.40382464677037,3.7009881103648,6.94865644927416,6.4847033909316,6.16354970552384,8.92667400652304,-0.0563634317501477,4.79855288874459,7.6945110079067,7.20131451652178,2.00341779657527,2.9954102179739,4.55153588024817,8.09314921121894,3.64065757616348,6.67594751904393,7.39687553956164,5.69399570446125,7.10567923747127,4.30605250531475,3.32428077879639,4.47681652686846,Basal
2.89911668814186,3.73151961328556,5.72000437611091,2.75581170021673,1.55198629215612,7.42323027810819,3.45658828413115,0.808279120110862,7.37720974145355,5.18115946827326,1.49014703833826,5.38264443023696,2.72571758364601,7.84916231376215,0.0417304144411434,6.04361517603047,6.13703286356527,9.5656437550199,3.84126360075317,4.66800664913588,7.61288625208698,7.33913085295191,2.50585712142692,3.83049098577675,5.07352908057648,6.30881551068388,2.1721625314396,9.57370983177021,7.46909752135889,4.8611461941892,2.87351077953186,2.93514677563297,4.89295683493466,4.29810358469186,2.87189521940683,0.997964822572714,2.72034107416547,1.96651926440031,5.80711723217972,6.39148081918682,5.54908284925986,2.78700632182032,4.68971908806242,1.2525812138949,3.00903131795654,3.34572941657709,7.61867767193325,7.35164605169957,5.35284095021679,2.2905651881856,LumA
5.63684801134646,1.45078237406939,4.08728179771771,4.23070011342015,3.6897419643871,7.84657373870637,5.50427567903553,2.85929375622308,8.55794400857807,4.74596561372423,5.38281861785209,7.43430401343478,5.80838961732215,2.31429766281957,2.85758642461448,5.62259349820275,9.35132695305119,8.8781659409279,3.45812434941056,6.66792785233306,2.27134209791749,8.3358226122839,3.01903979820146,5.42579569059737,6.49737101974863,7.90766380931302,4.21744908992229,11.9958847515966,8.75254056174138,4.86248956726382,3.72106486340606,3.33346380982529,3.08618870886061,7.36756646231086,4.10105637762322,5.34828117962935,3.96970876524798,5.17712085569456,6.47165113814501,6.6207702860117,8.60998836339208,4.76976318490642,4.97345782100979,4.14160816831348,4.83455447415291,5.45375190178859,3.30116795319102,1.93814917693432,8.69878438649008,-5.0570122661293,LumA
6.11470831112181,1.29640632080088,4.57460251911711,5.74617108250562,5.1226836955918,4.48144612828908,7.27802094309512,3.90958041740089,10.1641827737629,6.57548323158014,6.55633919045472,9.08195563297883,7.63777495018456,1.40185561938461,2.72251205703593,5.88336169116033,5.55651762036539,8.76925593721005,5.72155757797968,7.93718238715015,-0.447412944406387,8.21662510298127,3.81251709284872,5.71389892673122,9.04065033042924,6.66293571463216,5.51084054504444,11.480723519125,8.65007578994102,4.96278599793608,6.03704235369856,4.93998898795826,3.73895680810952,8.1127075570305,-0.402325054877849,2.13372784536236,5.47126102490587,5.41569168280536,6.246627045277,7.58557296952785,5.6268559705341,7.05116719856958,5.94517707072857,6.08730680153515,6.29533757859267,5.65845400291044,-2.33723002665596,-6.4246928679063,6.51470269227526,-2.96526124926901,LumB
8.08324877104276,7.22621927530612,6.75793832439517,5.66976251300881,6.64881472211759,-0.479238738550665,7.23834336503604,3.86306024648863,1.79970084878643,6.57026014535844,5.00020781291111,6.3999229292699,6.86314180767479,4.81900253730796,4.56675882086269,4.99783251697896,5.67348800259586,-1.05759850444757,7.61555323351172,7.91477154948785,4.01760587913057,0.746930373531267,4.55064365703547,6.90240342762051,6.18863776613751,9.64735918151265,6.28505462379117,7.3406473681623,6.46392126793621,5.02841044668588,7.03327522231329,6.56244552811333,6.00598126544656,8.36743053708186,-1.5749977213561,2.33189287425242,6.24680751788697,7.07358896756672,0.432057036177855,4.16461745122406,5.43403498688268,7.10510320368036,3.93186404131841,6.14824494630925,6.8485507902758,7.71035916323931,4.28054257780636,1.09687284458823,4.57395232904495,-2.20302894396914,Basal
3.8202138500725,3.58028185333433,5.49486904469018,3.49877906859083,2.55915168657032,8.75432284028345,3.19826995733838,0.646336257004692,8.02462665234122,5.55223701035079,2.77273269431368,5.44027066329997,2.478080075923,7.97274724862953,-0.04007150727601,5.13064946386423,5.60512166085431,8.18680317211283,3.0011343344514,6.59391006580359,7.23580631507392,7.77370968394103,2.9297581117387,4.13250502044271,6.0200159717016,7.13442433426506,3.0557970387061,8.76470059774335,8.22289447441584,4.77171252099535,3.10630750349226,2.90763799294055,6.18925665441467,5.81080870241196,3.70522994605826,2.54648249392743,2.52404011852013,2.38863529547394,6.94212880704985,5.80284074268468,6.81584890670187,3.95214468652878,5.59285148953292,2.46467514751141,2.59034630817391,4.01096632908724,7.51192316310906,7.53214559241132,5.93660166822174,0.792986115955535,LumA
1.80048606430009,4.83936872510536,6.11714971630834,2.54507489966932,1.76175366981137,4.5663017912932,2.45082457387327,0.492818662537893,8.98210731770126,6.55395742397842,1.89299820308962,7.52984795276952,1.66011340793553,9.83190200263839,0.290001779538206,5.95922113121061,7.66159351697023,9.56098021591628,2.54507489966932,3.93929185536356,8.69241056044303,9.43210883684076,4.83704179711561,4.27804331523015,7.12169741078773,6.93031493635595,2.10897578486264,10.3399787226204,9.04684129501772,5.16848653767279,1.6173637604762,0.670605781753176,6.84082115152512,3.41694970823524,4.65351671129861,2.42626746962929,2.55643476183387,0.751905883855024,9.08888618746636,7.47103680226447,7.35872936638885,2.77640044577577,7.59326558711585,0.394971339139749,2.18413314443138,3.21671735350297,9.26430813203849,8.63228614463228,6.89998192783593,2.09346278549132,LumA
4.18525763067275,3.78355927871326,6.24796884612788,3.12124711842261,1.99308323722799,4.52017656407987,3.53318093409306,1.54452861179637,8.85456519720635,5.78247053438501,2.50916156933969,6.4174555649041,4.29316109473127,8.83258949779422,1.37922023842442,6.06307809710261,6.20180379502065,9.13566465575773,4.538865929968,5.59971833208652,7.00834404935042,8.02478084324845,3.54144263192262,4.99044542395918,6.01159996371112,5.62326104794217,3.12124711842261,7.37163830054076,7.91748666081892,4.80987317831736,3.89896952020222,2.61472220058687,5.23290346834974,5.44482778512972,2.56695965793569,5.08320118328433,3.64857848201849,3.06504935949859,6.67099042023362,6.85790264451995,5.41197456794637,5.42765923462265,5.83969903359089,2.73125308441978,3.8315108275758,3.35481643797626,7.53776943653441,8.15162704709152,7.03784238791001,2.31561358428059,LumA
5.74169907189677,1.12577673999581,4.89202645872374,5.5631820523031,5.52886059364364,5.5400541926994,6.44999943383207,3.5499037025704,8.86797577061345,5.2043123790276,5.49474907344135,8.80219608840821,7.36579085186076,1.96896265404443,3.96368219571219,6.45699563724014,7.25312869649868,8.4451697875943,7.55210432300672,8.04526502309847,3.76984904767085,8.67475013635735,4.69853018302174,7.35445133390338,6.7982020819673,6.20702826662387,5.94408962230091,8.13474035210808,8.57939419515373,4.7685518543802,6.94667278331491,5.69966500180195,3.29510124401389,7.48799968728838,1.93852492082363,3.06084795918605,6.17278829069408,5.75311251072219,5.5952432615354,6.35062752063959,4.90231450864734,5.16344193564035,6.80327864771882,4.5594364118411,6.6778341433529,5.76226559153277,3.56989979594109,3.10537052933397,8.28881858751924,-3.02802859608323,LumB
4.68818077478912,5.03519429280212,4.45800403302928,3.79126870991603,3.19470492291611,-0.0777086044866205,5.04378554883964,2.08292915303297,2.61495193973881,5.36578922168486,4.08806896606266,3.2784523348999,4.58669815184598,6.90280430885561,3.61325525009142,4.37432917339282,6.19419428461099,3.53870057994328,3.79366770450896,6.59303910989465,6.55554061840209,4.37112006312284,4.32832512338205,5.09938523365554,5.4746393121096,5.24169585695194,4.80396791462538,7.15493465848226,5.472769203557,1.60610728316082,3.36165180782716,4.03227680941983,4.34559572772359,6.94759086588702,-1.4509676914497,-0.862223550186114,4.76934398036851,3.95989258840557,2.09853655383056,4.17804465108601,4.79081845398284,4.91170099397028,4.80812682424335,4.47790618028851,3.77253999368661,4.42162842536685,1.41365717718181,-2.28990525871718,-1.64523651187176,-2.50891504065898,Basal
5.88808361505234,1.50571585268118,4.49514205424053,5.66984522780064,4.4913915450896,-0.61307029976933,6.95144892606197,4.01867686773527,4.9350902374623,7.68120752999804,5.7769381947371,5.6396657301726,7.22820065625322,1.26920774135758,2.27794255133518,5.07697980814583,6.57394932542826,7.0246359635307,5.82491462429347,7.73082802545771,0.418872592733424,8.33838840682096,4.66569119371589,6.12315491576439,6.21471081455799,5.51528958925192,5.42183129386566,7.66825426146865,8.3567135295467,5.08031263097573,5.71610685961199,4.25231674365969,10.2800614043626,8.34281811813284,3.30525896857404,7.88790531745081,5.2970465999215,5.4381589357829,3.68388014002941,5.5463492300089,6.9475762226951,6.68757252235718,6.08674814726151,4.60219102475393,6.28066136935365,6.38305533443201,2.37883223253207,-0.450340799731222,2.88879658518836,-3.8718045681695,Her2
4.8237143307019,1.09629146749572,4.49558752175422,4.24088315706492,3.65272248380619,2.58521183004758,5.06559720174086,1.80280326512021,8.34171384927634,4.3332735905194,4.22546685677523,9.30939251373246,5.04622862701548,1.55126449812424,2.04452143971691,5.42179361803156,5.84418644413962,7.59086248876976,3.65144122702492,6.93945403528033,3.819442207234,8.45570271899317,2.17864898978803,5.66022697385252,6.36009080739852,4.3827557339515,3.65783616232229,11.0019455429845,9.12921117907126,4.9023004662904,4.07398986671746,3.62557419538699,3.45980294661425,6.43404726905328,2.62753039235231,0.37927703022504,4.00041707481128,3.02387604763527,2.43841837098995,6.96417503133555,5.62475832982156,6.22298920181193,4.97784875123112,3.38314173931592,4.41558037040541,3.76361149050919,3.45393534303693,2.63273398695985,5.02313321999976,-2.73002161226577,LumB
